xHead	yHead	tHead	xTail	yTail	tTail	xBody	yBody	tBody	curvature	areaBody	perimeterBody	headMajorAxisLength	headMinorAxisLength	headExcentricity	tailMajorAxisLength	tailMinorAxisLength	tailExcentricity	bodyMajorAxisLength	bodyMinorAxisLength	bodyExcentricity	imageNumber	id
2059.54	158.895	2.78642	2082.58	170.183	2.70723	2070.93	164.479	2.69508	2.91389e-05	812	190.51	14.0627	10.6368	0.654126	19.6362	9.58795	0.872687	30.7742	10.1194	0.944391	208	53
2443.26	1461.05	1.27193	2429.62	1491.2	1.08788	2436.44	1476.13	1.1449	6.7881e-05	1200	208.167	18.4147	11.7468	0.770116	24.2376	10.3767	0.90372	39.45	11.1577	0.95917	208	54
828.612	1888.92	2.67509	864.05	1917.26	2.34786	845.21	1902.19	2.46627	0.00147766	1426.5	295.12	24.0259	12.5614	0.852439	30.5949	9.12921	0.954444	52.731	11.7231	0.974974	208	56
1668.31	1929.77	4.94845	1665.42	1902.36	4.72523	1666.93	1916.7	4.81778	0.000442804	1072.5	159.64	16.5157	11.9722	0.688859	17.4962	10.6742	0.792335	32.3149	11.4279	0.935381	208	58
1916.12	139.616	0.949636	1901.69	165.619	1.19703	1908.73	152.936	1.06961	0.000368322	1012	205.137	17.7989	10.6114	0.802848	18.9112	10.0021	0.848683	34.9114	10.4373	0.954264	208	61
1061.9	1168.17	4.45293	1059.66	1142.49	4.88821	1060.85	1156.17	4.79213	0.000484785	1242.5	151.64	16.1554	14.406	0.452598	16.1665	12.9857	0.595642	30.3116	13.8654	0.889246	209	0
1142.66	178.95	3.35529	1163.84	170.55	3.6175	1153.69	174.575	3.51675	0.00028911	408	148.853	13.5231	5.86317	0.901121	15.1433	6.2422	0.91109	26.8595	6.2432	0.972611	209	45
2600.87	844.475	1.98944	2610.65	872.591	1.81444	2605.69	858.321	1.89814	0.000431233	1201	167.196	16.7432	12.7187	0.650351	20.0493	10.7443	0.844285	34.9806	11.8262	0.941118	209	52
2084.76	167.28	2.72241	2109.18	177.882	2.66145	2097.22	172.687	2.72051	2.24856e-05	910.5	156.125	14.6005	10.7612	0.675846	19.3455	9.73307	0.864217	31.6567	10.244	0.946195	209	53
2428.56	1491.66	1.17133	2416.52	1525.06	1.22545	2422.58	1508.24	1.22065	4.14591e-05	1270	227.137	19.3248	11.8914	0.788258	22.2649	10.3507	0.885369	41.1417	11.1376	0.96266	209	54
846.999	1905.11	2.61018	879.749	1931.09	2.39179	862.318	1917.26	2.46919	0.000673498	1489.5	404.174	23.7612	15.091	0.772419	30.5538	12.4381	0.913388	49.7056	14.0913	0.958973	209	56
1666.93	1896.6	4.84431	1666.22	1867.17	4.62582	1666.59	1882.76	4.73643	0.000273779	1087.5	157.497	18.1459	11.1947	0.787021	18.1174	10.2769	0.823552	34.4932	10.8551	0.94919	209	58
1887.92	198.602	4.29511	1901.33	171.003	4.20134	1894.41	185.244	4.25795	8.5495e-05	1059.5	217.037	18.5797	10.5942	0.821506	18.7993	10.694	0.82244	35.8992	10.6363	0.955101	209	61
1721.85	2180.73	0.192611	1703.86	2185.01	0.277449	1713.54	2182.71	0.233423	2.97935e-05	377	127.74	12.5797	7.06185	0.827565	12.5843	6.50396	0.856087	22.2891	6.77647	0.952664	209	62
1062.05	1156.92	4.42575	1061.65	1130.66	4.77642	1061.87	1144.72	4.71808	0.000600729	1275	157.539	16.5133	14.4899	0.479635	16.4321	13.0836	0.605002	30.8993	13.9543	0.892218	210	0
1172.15	170.735	3.24234	1191.76	162.341	3.79035	1182.36	166.367	3.55022	0.000907788	448.5	163.296	13.4425	6.94389	0.856249	14.9792	7.57673	0.862642	25.4129	7.94859	0.949826	210	45
2605.72	856.421	2.09345	2617.75	883.72	1.91263	2611.65	869.885	1.98195	0.000394943	1200.5	167.095	16.7054	12.6944	0.65004	20.1623	10.7185	0.84699	35.064	11.7957	0.941718	210	52
2105.22	174.912	3.60598	2125.66	186.798	2.74438	2114.82	180.499	2.64374	0.000186169	516	181.681	11.0155	10.5921	0.274594	18.5425	6.95779	0.926929	27.8655	9.30373	0.942616	210	53
2415.04	1521.88	1.13585	2404.93	1557.71	1.35416	2409.97	1539.85	1.28944	0.000354994	1108.5	228.894	19.6516	10.1908	0.855034	22.0888	9.43109	0.904269	42.6437	9.99474	0.972146	210	54
866.49	1919.81	2.5439	896.626	1943.86	2.37542	880.899	1931.31	2.45878	0.00034875	1391	379.789	23.8397	14.5197	0.793127	29.6595	12.3791	0.908734	46.8831	13.6532	0.956657	210	56
1670.03	1862.58	4.67513	1672.18	1834.15	4.53609	1671.02	1849.55	4.62877	0.000136672	1048.5	157.983	16.8908	11.8631	0.711842	18.3151	9.61069	0.851261	33.378	10.9126	0.945045	210	58
1889.39	198.567	1.06645	1874.01	226.017	1.04346	1881.64	212.398	1.05871	2.15e-05	1052.5	165.581	17.8529	10.2749	0.817779	20.2015	9.39566	0.88526	36.7797	9.81321	0.963749	210	61
1753.02	2172.86	4.13611	1768.12	2171.11	3.18891	1760.5	2171.99	3.25438	1.18402e-05	300	98.9117	7.95767	7.38586	0.372221	10.8551	5.78568	0.846119	17.8333	6.80317	0.924375	210	62
1398.2	2182.66	6.20513	1395.58	2165.2	4.71961	1397.04	2174.87	4.86374	0.000394488	543	119.598	11.3686	10.0264	0.471362	11.072	8.32391	0.659396	20.4635	10.0773	0.870338	210	63
1062.84	1145.31	4.40618	1063.64	1118.96	4.78329	1063.22	1132.9	4.67715	0.000617856	1290	157.539	16.4986	14.5393	0.472657	16.6851	13.2472	0.607979	31.0567	14.0234	0.892249	211	0
1200.74	158.968	3.27913	1222.61	147.938	3.81747	1211.94	153.328	3.60027	0.000797837	443.5	163.581	14.1771	6.17177	0.90027	14.7471	6.55645	0.895733	28.2217	7.1991	0.966917	211	45
2611.46	868.506	2.12704	2625.45	895.259	1.99072	2618.34	881.667	2.04922	0.00029076	1210.5	167.924	16.9771	12.6286	0.668337	20.0004	10.7428	0.843501	35.3899	11.7489	0.943285	211	52
2126.59	185.174	2.07719	2144.71	189.273	3.68746	2135.65	187.225	2.94059	0.000161896	404.5	192.752	10.9784	8.31286	0.653183	13.3052	9.80963	0.675587	21.436	10.7532	0.865076	211	53
2404.03	1554.42	1.20067	2397.63	1589.37	1.42148	2400.86	1571.74	1.37846	0.000520314	1164.5	223.581	19.5727	11.0172	0.826533	22.538	9.47587	0.90732	41.2622	10.4745	0.967243	211	54
883.489	1933.6	2.70468	912.747	1956.92	2.37984	898.146	1945.28	2.47667	0.00137308	1401.5	333.12	22.9914	12.633	0.835515	27.9182	12.8233	0.888272	45.1629	13.1838	0.956444	211	56
1675.61	1830.59	4.44633	1680.81	1803.15	4.53441	1678.04	1817.78	4.52159	0.000146786	1107.5	153.983	16.1808	12.7303	0.617272	18.5694	10.3331	0.830875	32.8101	11.6595	0.934728	211	58
1873.92	226.97	1.06934	1858.12	253.61	0.92552	1865.99	240.337	1.02497	0.000102547	1081.5	168.752	18.0929	10.5092	0.814014	19.9216	9.87231	0.868574	36.3146	10.2503	0.959336	211	61
1798.46	2162.12	0.0539991	1771.73	2167.93	0.252838	1786.65	2164.69	0.202551	0.000308243	408	206.794	15.3112	7.34015	0.877597	17.5778	5.27264	0.953952	31.6579	6.65902	0.977628	211	62
1397.43	2175.04	4.54156	1396.32	2146.05	4.91182	1396.92	2161.6	4.75259	0.000227003	1102	183.397	17.3514	12.6178	0.686435	18.3122	10.2239	0.829632	33.8984	11.8044	0.93741	211	63
1064.21	1133.48	4.41939	1064.9	1106.84	4.77481	1064.53	1120.99	4.68029	0.00061077	1307	156.711	16.8019	14.5807	0.496915	16.674	13.25	0.607069	31.3604	14.0541	0.89396	212	0
1247.76	135.939	0.330868	1228.97	144.478	0.299051	1239.14	139.86	0.402458	1.26754e-05	388.5	143.439	12.9612	7.08789	0.837227	12.4375	5.76744	0.885985	24.1454	6.54957	0.962507	212	45
2617.29	878.877	2.12584	2632.62	905.095	2.00386	2624.9	891.882	2.08982	0.00025941	1226	169.823	17.0416	12.5836	0.674353	19.9493	10.9526	0.835808	35.5478	11.8329	0.942971	212	52
2149.81	195.152	2.20132	2171.61	204.101	2.98862	2159.77	199.239	2.77483	3.31968e-05	423.5	170.61	11.5773	8.591	0.670341	17.7332	4.85141	0.96185	27.4071	8.13135	0.954975	212	53
2396.28	1586.08	1.22802	2390.02	1619.27	1.53934	2393.26	1602.09	1.39994	0.000416574	1112.5	245.38	17.986	11.8448	0.752533	24.3871	9.4849	0.921267	39.8091	11.0967	0.960364	212	54
901.788	1948.79	2.65092	931.885	1970.71	2.38679	917.032	1959.89	2.50433	0.000987355	1359	281.907	23.1325	12.2307	0.848794	27.6076	10.86	0.919381	45.0098	11.8976	0.964431	212	56
1682.2	1797.46	4.36174	1688.39	1769.33	4.61504	1685.06	1784.45	4.49513	0.000560686	1114	158.225	17.6062	11.9338	0.735231	17.8081	10.4561	0.809478	33.6881	11.3753	0.941266	212	58
1855.98	255.295	1.03636	1839.15	282.297	0.943574	1847.2	269.377	1.00688	6.04307e-05	1123	168.652	18.381	10.3193	0.827536	20.28	10.2758	0.862125	37.2118	10.3018	0.960915	212	61
1791.36	2163.77	3.54485	1823.9	2152.52	3.52089	1808.13	2157.98	3.49051	4.85585e-06	653.5	217.723	21.3884	6.61323	0.950998	23.7891	7.06001	0.954947	41.1964	6.88212	0.985947	212	62
1399.25	2171.05	4.56977	1401.45	2134.7	4.78819	1400.29	2153.95	4.65693	0.000279381	1489.5	202.811	22.0084	12.5925	0.820136	21.9966	11.3812	0.855741	42.4353	12.1839	0.957895	212	63
1065.65	1121.48	4.52868	1066.26	1094.78	4.71439	1065.94	1108.88	4.6843	0.000700544	1310	157.882	16.7228	14.6254	0.484886	16.7033	13.319	0.603463	31.4414	14.0337	0.894862	213	0
1256.27	130.842	3.28608	1276.8	122.941	3.45754	1267.43	126.551	3.48173	0.000157688	389	136.569	12.7065	5.74476	0.891962	13.9344	6.61615	0.880089	25.6174	6.38978	0.968392	213	45
2623.4	889.096	2.2073	2639.83	914.868	2.02854	2631.62	901.98	2.12962	0.00029688	1243.5	167.238	17.2099	12.5507	0.684223	20.0228	11.0601	0.833597	35.7795	11.8853	0.943215	213	52
2174.28	205.16	2.62487	2203.51	215.062	2.90934	2187.49	209.634	2.82223	3.67751e-05	532	187.196	13.6039	9.05638	0.746204	21.8287	4.76716	0.975862	35.4462	7.63972	0.976497	213	53
2390.97	1618.87	1.27094	2384.06	1650.43	1.44063	2387.48	1634.8	1.36235	0.000467036	1191.5	186.267	17.8003	11.7274	0.752291	22.3087	10.0802	0.892093	38.0692	10.9882	0.957438	213	54
919.312	1963.27	2.64136	953.124	1986.93	2.32367	935.074	1974.3	2.51013	0.00109913	1165.5	376.576	22.8338	11.7962	0.856221	28.9123	10.662	0.92952	48.4276	11.9298	0.969183	213	56
1686.94	1766.66	4.46215	1691.19	1737.96	4.69532	1688.91	1753.37	4.56725	0.000441221	1010.5	159.64	17.922	10.7719	0.799215	17.718	9.55786	0.842022	33.9355	10.3355	0.952492	213	58
1835.41	284.299	0.99127	1817.25	310.959	0.937871	1826.11	297.947	0.9701	3.511e-05	1080	164.652	18.2008	10.1263	0.830937	20.1041	9.66388	0.876889	37.5249	9.87044	0.964786	213	61
1822.15	2152.57	3.62132	1854.87	2138.6	3.66667	1838.85	2145.44	3.5711	1.09193e-05	700	228.593	21.5752	6.44454	0.954346	22.5942	7.09595	0.949403	41.8236	6.98879	0.98594	213	62
1412.18	2129.87	1.4622	1403.23	2167.31	1.26122	1407.65	2148.83	1.3399	0.000102261	1491.5	238.752	22.872	11.506	0.864251	24.288	11.7586	0.874996	45.0923	11.7888	0.96522	213	63
1066.83	1109.93	4.60822	1067.44	1083.21	4.72528	1067.12	1097.19	4.68839	0.000648073	1316.5	157.296	16.7065	14.6203	0.483891	16.8418	13.4376	0.602831	31.514	14.053	0.895068	214	0
1285.69	118.483	3.17473	1309.81	111.41	3.58927	1297.36	115.059	3.42763	0.000772966	331	124.912	11.9428	5.51284	0.887087	14.5038	4.62542	0.947784	28.2878	5.59583	0.980239	214	45
2630.34	899.773	2.27005	2646.69	925.291	2.01407	2638.52	912.536	2.13358	0.000315234	1225	173.823	17.112	12.4855	0.683836	19.792	11.053	0.829531	35.4536	11.8961	0.942026	214	52
2195.98	212.444	2.7645	2221.94	221.344	2.98005	2207.3	216.325	2.84971	2.42045e-05	520	218.167	13.0467	10.5811	0.585013	24.1375	5.24185	0.976135	32.9303	8.93381	0.962496	214	53
2385.75	1651.03	1.2205	2377.13	1682.08	1.29156	2381.29	1667.11	1.29325	7.18265e-05	1184	223.137	17.887	11.3749	0.771745	20.6638	11.1345	0.842407	37.5722	11.2447	0.954165	214	54
938.998	1978.68	2.62649	970.528	2002.32	2.42419	955.319	1990.91	2.50217	0.000623656	1457	248.936	24.9759	11.191	0.893997	26.6675	11.1851	0.907789	47.0384	11.4032	0.970171	214	56
1688.57	1737.74	4.62863	1690.63	1710.03	4.69995	1689.51	1725.1	4.64458	0.000458527	1029.5	151.497	16.5559	11.9293	0.693401	18.3682	9.66316	0.850435	32.6832	10.9419	0.942294	214	58
1813.9	312.218	0.905319	1796.53	338.229	1.02557	1805.1	325.401	0.982507	0.000127711	1010.5	166.894	17.5059	10.0916	0.817118	21.1216	8.84048	0.908193	36.779	9.49707	0.966086	214	61
1425.46	2119.99	1.31255	1410.04	2156.21	1.08316	1417.78	2138.03	1.17075	7.52582e-05	1475.5	262.693	22.7069	11.6131	0.859323	25.5845	11.2024	0.899044	46.1319	11.6371	0.96766	214	63
1886.28	2121.63	0.564	1853.91	2137.95	0.548521	1870.95	2129.35	0.48784	3.26339e-06	808	206.309	20.4207	7.94028	0.921308	22.4702	6.87587	0.952032	42.0354	7.56613	0.983668	214	64
1068.06	1098.14	4.67151	1068.07	1071.11	4.77153	1068.07	1085.44	4.71393	0.000470613	1329.5	159.296	16.901	14.7266	0.490676	16.8709	13.2643	0.617939	31.8221	14.064	0.897036	215	0
1340.45	100.244	0.427645	1318.9	108.147	0.154107	1330.1	104.047	0.340295	3.80752e-05	435.5	129.64	13.6714	6.30438	0.887329	13.4472	5.93005	0.897513	26.576	6.31908	0.971321	215	45
2637.08	910.49	2.27875	2652.74	936.003	2.01059	2645.09	923.526	2.11633	0.000318033	1228	171.823	16.6472	12.5487	0.6571	19.7659	11.3159	0.819909	35.0259	12.0383	0.939081	215	52
2216.96	218.28	2.77354	2238.72	227.251	2.9318	2227.13	222.475	2.78488	2.177e-05	492.5	172.125	11.5125	10.0282	0.491168	17.7393	5.70316	0.94691	27.6584	8.46419	0.952023	215	53
2378.88	1681.19	1.24283	2366.3	1709.52	1.11233	2372.66	1695.21	1.15224	5.26327e-05	1072	197.966	16.9763	11.5064	0.735253	21.9607	9.44081	0.902879	36.6458	10.5504	0.957659	215	54
957.07	1993.81	2.57512	991.011	2016.6	2.36941	973.477	2004.82	2.53	0.000509556	1382	312.534	23.9615	12.4015	0.855647	25.9502	10.2104	0.919341	47.7823	11.7156	0.969476	215	56
1688.67	1708.71	4.81077	1688.29	1681.05	4.67744	1688.49	1695.82	4.72647	0.00043532	1078.5	153.154	16.393	12.3215	0.659582	17.9354	10.3494	0.816717	32.4507	11.4409	0.935789	215	58
1793.01	340.617	0.914319	1775.33	366.22	1.10703	1784.17	353.428	0.979751	0.000235356	1085.5	164.066	18.204	10.502	0.816811	20.3139	9.71113	0.878331	36.5472	10.2372	0.959968	215	61
1881.62	2123.78	3.75176	1911.25	2104.43	3.70084	1895.85	2114.49	3.71979	1.00225e-05	947	237.421	19.1633	10.1955	0.846724	24.4933	7.75934	0.948494	41.5603	9.09022	0.975787	215	62
1439.84	2107.56	1.15721	1419.24	2141.81	0.95333	1429.51	2124.74	1.0316	5.93358e-05	1508.5	251.179	23.3095	11.4511	0.87101	26.0025	11.3439	0.899819	46.9295	11.579	0.969084	215	63
1068.99	1086.65	4.68891	1068.27	1059.71	4.77786	1068.66	1074.08	4.7397	0.00036804	1324.5	160.125	16.8791	14.8182	0.478839	16.8307	13.1992	0.620471	31.7184	14.0692	0.896241	216	0
1347.38	101.071	3.20261	1367.66	92.9067	3.70525	1357.61	96.9479	3.52499	0.000743696	486	162.368	12.7546	7.28417	0.820878	15.6356	7.61032	0.873553	25.9275	7.96539	0.951639	216	45
2643.47	921.349	2.22879	2658.38	947.161	1.97689	2650.87	934.175	2.08811	0.000471804	1205	170.995	16.6363	12.6452	0.649813	19.4223	11.0416	0.822684	34.8124	11.9658	0.939071	216	52
2240.07	225.486	2.57335	2270.62	234.924	3.08597	2253.49	229.635	2.86552	1.14283e-05	447.5	175.439	13.911	7.07813	0.860876	22.5213	4.2186	0.9823	36.333	7.26412	0.97981	216	53
2367.56	1711.3	1.10647	2352.25	1742.04	1.1317	2360.21	1726.07	1.11146	1.18425e-05	999.5	276.635	18.1166	11.4853	0.773362	22.0069	8.75729	0.917414	39.7487	10.2398	0.966248	216	54
973.671	2006.83	2.68876	1008.59	2027.96	2.45252	991.041	2017.34	2.58445	0.000992471	1408.5	315.12	21.903	12.692	0.814998	26.4245	10.4107	0.919119	47.3852	11.8902	0.968006	216	56
1688.19	1680.28	4.87942	1686.93	1652.51	4.65182	1687.61	1667.52	4.75861	0.000397772	1045.5	148.669	16.8768	11.686	0.721483	16.9834	10.2293	0.798261	32.428	11.1043	0.939544	216	58
1772.95	371.09	0.918077	1755.25	397.526	1.07216	1763.82	384.727	0.986629	0.000159939	1131	166.652	18.386	10.4631	0.822284	20.2637	10.2595	0.862358	37.2131	10.4103	0.960073	216	61
1908.19	2107.97	3.71437	1936.93	2089.33	3.79025	1922.62	2098.61	3.72768	2.03946e-05	959.5	324.777	18.2887	11.6065	0.772819	23.3292	10.1997	0.89936	40.1314	10.9406	0.962122	216	62
1454.62	2095.33	1.01043	1428.91	2127.98	0.91322	1441.65	2111.8	0.914542	3.23238e-05	1557	275.563	23.5113	11.7298	0.866658	26.2626	11.4896	0.899224	48.4243	11.6702	0.970526	216	63
1069.71	1075.47	4.77185	1068.41	1048.42	4.77756	1069.11	1063.04	4.76196	4.60526e-05	1322	159.882	17.1534	14.6851	0.516805	16.685	13.1526	0.615306	31.8499	13.9787	0.898539	217	0
1397.16	80.2823	0.587722	1376.22	90.0738	0.0957443	1387.54	84.7881	0.426902	3.07552e-05	556	190.652	14.3415	8.89539	0.784399	13.4817	8.03626	0.80292	26.7995	8.89328	0.943334	217	45
2649.74	933.191	2.20804	2663.15	959.383	1.93005	2656.4	946.204	2.04034	0.000367301	1210.5	167.924	16.6674	12.6991	0.647681	19.13	11.268	0.808116	34.4119	12.1135	0.935994	217	52
2260.79	227.832	2.47014	2279.98	237.962	2.81379	2269.65	232.52	2.6747	4.47168e-05	361	162.024	11.1926	7.52082	0.740598	16.6149	4.77748	0.957768	25.675	6.64217	0.965957	217	53
2353.32	1743.2	1.21753	2338.89	1773.14	1.0156	2346.09	1758.22	1.11508	5.7204e-05	1282	189.48	18.9293	11.874	0.778793	21.9844	10.5947	0.876215	39.0142	11.3565	0.956697	217	54
992.292	2018.12	2.66599	1026.15	2037.59	2.51849	1009.12	2027.79	2.60744	0.000704365	1176	279.907	22.0093	10.527	0.878196	27.6219	10.0065	0.932074	46.2966	10.4053	0.974416	217	56
1687.4	1654.23	4.85354	1686.35	1626.4	4.62875	1686.92	1641.41	4.74847	0.000319296	967.5	145.841	16.9732	10.8251	0.770222	16.9222	9.4864	0.828094	32.4793	10.3093	0.948288	217	58
1754.92	401.449	0.965943	1737.23	428.954	1.01903	1745.71	415.759	0.998488	5.04976e-05	1139	168.309	18.5755	10.2654	0.833426	20.3773	10.208	0.865476	38.056	10.213	0.963317	217	61
1935.36	2090.36	3.84171	1968.9	2072.79	3.4802	1952.45	2081.41	3.62764	3.74051e-05	1110	233.279	20.0727	10.5488	0.850775	20.7832	9.88406	0.879672	42.8994	10.6644	0.968608	217	62
1469.44	2086.64	0.881035	1439.85	2116.96	0.843842	1454.66	2101.79	0.810706	1.19572e-05	1642.5	293.12	24.1317	12.1654	0.863631	25.7761	11.9953	0.885118	49.1635	12.1163	0.969156	217	63
1070.07	1064.66	4.77931	1068.01	1037.43	4.82762	1069.08	1051.63	4.79048	0.000207304	1318.5	162.61	16.6558	14.4935	0.492736	17.3402	13.1091	0.654577	32.1313	13.8269	0.902673	218	0
1401.77	77.5053	3.22141	1421.35	69.0801	3.54703	1412.24	73.0051	3.52702	0.000585634	523	146.711	11.7429	7.6066	0.761844	13.4411	8.54092	0.772156	24.6788	8.3036	0.941695	218	45
2655.67	945.556	2.10018	2667.02	972.887	1.85402	2661.46	959.498	1.95745	0.000349967	1197	170.995	16.2031	12.5595	0.631804	19.3698	11.1857	0.816406	34.5323	11.9507	0.938208	218	52
2286.64	232.616	2.60029	2309.84	244.477	2.87122	2297.42	238.125	2.71246	3.39987e-05	399.5	190.409	12.3343	8.1594	0.749928	22.316	4.52767	0.979202	31.2915	7.20926	0.973098	218	53
2336.92	1772.72	1.08924	2323.66	1804.68	1.14743	2330.36	1788.51	1.16744	2.98382e-05	977	316.392	18.1303	11.4559	0.775078	21.9736	10.069	0.888831	40.0007	10.7955	0.962893	218	54
1011.27	2029.52	2.71945	1044.66	2047.86	2.58866	1027.94	2038.67	2.63983	0.00135787	1117.5	272.492	21.7751	9.80393	0.89291	25.82	10.1877	0.918867	44.9359	10.0572	0.974632	218	56
1688.33	1626.98	4.83057	1687.6	1599.95	4.63426	1688	1614.53	4.73171	0.000319773	952.5	147.154	15.5062	11.6752	0.658097	18.2337	9.0318	0.868701	31.725	10.5899	0.942643	218	58
1737.17	432.589	1.04453	1719.59	458.111	0.894462	1728.24	445.544	0.962682	8.58249e-05	1099.5	166.066	17.6364	10.8579	0.788016	21.2313	9.71735	0.889112	36.612	10.3265	0.959399	218	61
1963.17	2075.41	3.7203	1997.88	2061.73	3.45015	1980.82	2068.46	3.52357	3.19385e-05	1173	274.593	19.7787	12.0627	0.792493	22.0162	10.3364	0.882938	42.6958	11.4424	0.963419	218	62
1454.8	2104.05	3.83308	1486.3	2076.37	3.91259	1470.74	2090.03	3.86548	2.63547e-05	1796.5	256.492	24.4593	13.1763	0.842494	25.6658	12.4687	0.874064	48.8417	12.8263	0.964902	218	63
1069.91	1052.95	4.85875	1067.05	1025.81	4.86228	1068.58	1040.3	4.82243	1.44895e-05	1308.5	160.953	16.9375	14.4517	0.521524	16.8994	12.9774	0.640545	32.0482	13.767	0.903033	219	0
1428.23	64.0827	3.07546	1449.42	57.1258	3.58911	1438.91	60.5797	3.45289	0.000631588	374	135.882	11.4517	6.50948	0.822731	14.4986	5.67955	0.920079	25.6911	6.65344	0.965883	219	45
2660.1	956.655	1.97264	2669.68	984.696	1.79625	2664.95	970.844	1.89148	0.000384498	1198	168.51	16.5773	12.446	0.660544	19.5595	11.1434	0.821841	34.7123	11.8465	0.939963	219	52
2311.87	240.504	2.51785	2337.7	252.16	2.85175	2324.84	246.352	2.72265	3.8949e-05	309.5	172.752	15.4671	4.96596	0.947057	20.1164	3.73908	0.982574	33.4392	5.13179	0.988154	219	53
2321.93	1807.37	1.23984	2311.18	1840.41	1.23486	2316.47	1824.16	1.25202	3.04767e-06	1237	184.853	18.8974	11.2293	0.804299	22.6784	9.88408	0.900026	40.5484	10.539	0.965633	219	54
1030.77	2040.3	2.71094	1064.5	2057.94	2.6608	1047.91	2049.26	2.66491	0.000657363	1140.5	288.007	22.2673	10.3936	0.884382	25.754	9.60612	0.927833	45.055	9.99026	0.975107	219	56
1689.82	1597.24	4.6256	1691.33	1570.54	4.69668	1690.52	1584.88	4.65828	0.000527621	1017	146.912	15.7222	12.1352	0.635808	17.5146	10.0356	0.819568	31.3855	11.1909	0.934271	219	58
1716.95	462.263	0.991501	1699.11	488.106	0.854318	1707.74	475.615	0.954956	6.70326e-05	1128.5	165.238	18.0561	10.6455	0.807711	20.2207	10.2989	0.860575	36.7481	10.5241	0.958115	219	61
1992.03	2064.17	3.55514	2022.94	2054.81	3.35367	2007.56	2059.47	3.43127	2.28764e-05	1257.5	232.894	18.1016	12.4461	0.726117	22.9233	11.5828	0.862954	38.2904	12.0973	0.948781	219	62
1471.09	2091.18	3.81316	1504.13	2065.68	3.85458	1487.51	2078.5	3.80679	1.2871e-05	1946	240.25	23.7042	14.3093	0.797241	26.2161	12.9524	0.869425	48.6308	13.6536	0.959778	219	63
1069.34	1042.09	4.88081	1065.8	1014.92	4.93509	1067.71	1029.55	4.84971	0.000147035	1319.5	159.296	17.0458	14.5836	0.517711	16.8714	12.971	0.639466	32.1411	13.8551	0.902318	220	0
1478.96	44.8285	0.389422	1456.28	52.6756	0.0435776	1468.92	48.3046	0.312347	1.36876e-05	395	133.054	13.8147	6.16121	0.895038	13.8586	5.42505	0.920197	27.4423	6.26741	0.973571	220	45
2662.22	961.131	1.99636	2671.98	989.353	1.80504	2667.18	975.471	1.89729	0.000416899	1211	164.024	16.7174	12.4041	0.670414	19.628	11.2003	0.821207	34.964	11.854	0.940774	220	52
2336.74	246.31	2.36305	2363.91	259.849	2.88638	2350.2	253.015	2.69615	4.17114e-05	320	216.309	13.8202	8.83722	0.768838	19.5218	4.0848	0.977864	34.5345	7.74413	0.974533	220	53
2308.08	1840.61	1.13084	2299.27	1875.34	1.44348	2303.71	1857.85	1.32206	0.000472739	1038.5	252.066	19.5537	11.043	0.825261	22.0923	9.11349	0.910949	41.3533	10.4736	0.967395	220	54
1051.59	2051.88	2.67475	1085.61	2067.56	2.70449	1068.63	2059.73	2.70568	0.000222552	1170	386.333	23.0815	13.0889	0.823667	24.5895	10.1897	0.910097	44.3945	11.7058	0.964611	220	56
1691.96	1565.54	4.52287	1694.34	1537.74	4.74604	1693.08	1552.43	4.62973	0.000432281	1061	150.083	16.8547	11.6811	0.72089	17.3487	10.4232	0.799393	32.6338	11.171	0.939586	220	58
1694.9	490.629	0.945647	1675.69	516.554	0.90268	1685.12	503.823	0.930993	2.68565e-05	1124.5	166.066	18.8617	10.2433	0.839685	19.5454	10.2601	0.851141	37.5399	10.2268	0.962177	220	61
2022.65	2055.58	3.4999	2056.72	2047.07	3.29627	2039.6	2051.35	3.38358	2.98657e-05	1413	211.338	19.6354	12.6263	0.765836	22.7052	11.196	0.869972	40.9907	12.034	0.955935	220	62
